Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.8996590590537413,0.7813368703498215,0.8364098423817119,1.1023888111423914,0.8679669304082209,0.8729964597867377,0.001
2,0.8190628333120388,0.7573046840605189,0.8522385612863009,0.9322423962172178,0.9308611246844267,0.9347537341128814,0.001
3,0.7950843043423405,0.8472122794292012,0.9359956256678847,0.9195009201815592,0.9892109720324634,0.9958675870186765,0.001
4,0.7954537060502548,0.755933910119729,0.8570647435110124,0.9337168110590705,0.9943244108932919,1.0046557749596603,0.001
5,0.7870222742913704,0.7136292144900462,0.7694914067377809,0.9151875530957256,0.9133827304113257,0.9236407873927922,0.001
6,0.7353451900570371,0.721769606480833,0.784022647826398,0.879671359950362,1.1026116868996403,1.1176594594278488,0.001
7,0.7191111076078908,0.7840217097860868,0.7600566520065558,0.8713636234987958,0.7312432034057734,0.7407344824478982,0.001
8,0.7385242619637442,0.7039452928011535,0.7209376546203113,0.891027125990735,0.7315483463605418,0.7412134821790272,0.001
9,0.7251554757374887,0.6755887641281378,0.6900826047678463,0.8495188045337891,0.756145920427437,0.769627150498839,0.001
10,0.7136448911474634,0.7060337692010598,0.8043507552537762,0.8476876811414631,0.9162432926543809,0.939732038696622,0.001
11,0.7473716291810335,0.6980383591573747,0.7621121172045098,0.8857983971273938,0.7734551271652539,0.7941670111359449,0.001
12,0.6936898723709782,0.7043287285038682,0.709056486848925,0.8477906057055385,0.7475181651947187,0.7662379174600991,0.001
13,0.7321681918032278,0.7520238102459517,0.8449153118446225,0.8511784540727867,0.9330915567433701,0.9539329799522728,0.001
14,0.7091348044402597,0.6765202928761966,0.7128938456050685,0.848325268693938,0.7466047006318323,0.767684738160578,0.001
15,0.6953188920910344,0.709947543066056,0.7105276858220335,0.7649253857430649,0.8015507034367256,0.8256333165657869,0.001
16,0.6747214769804597,0.6460654696480173,0.7023237376916603,0.8480323704213723,0.7641081276723946,0.7827408267681522,0.0009000000000000001
17,0.659231110042424,0.6833434417599538,0.6932166678006532,0.7722551281833724,0.747149915031676,0.7632024881135192,0.0009000000000000001
18,0.6763025826391755,0.6519137562298384,0.6656745418173368,0.8310810636955449,0.7020568924188193,0.7167667205736967,0.0009000000000000001
19,0.6338562103145164,0.6537465931939297,0.6699702387950459,0.740472919076511,0.7728949993704198,0.7939561747752995,0.0009000000000000001
20,0.6351050139349695,0.6504256881651331,0.6339501377011909,0.7727878832232631,0.655979698442429,0.667097652521052,0.0009000000000000001
21,0.6425048801916575,0.6805113182693231,0.6728099799547039,0.7507274848610578,0.7794374956895973,0.7952819735773237,0.0009000000000000001
22,0.6295777493277872,0.6258625280661662,0.6319344708176909,0.814284134423679,0.6954380298567933,0.7089721149321403,0.0009000000000000001
23,0.5909964189572111,0.6537433608633573,0.593736795128369,0.7065203984147749,0.7656638745218154,0.7691946258172531,0.0009000000000000001
24,0.6132748151956499,0.6563843938170887,0.6148140078685322,0.771531648062864,0.7104517893788838,0.7217040324409515,0.0009000000000000001
25,0.6331927561056926,0.6950281995241759,0.6381833123379066,0.7136748323204328,0.727224407737225,0.746942560475799,0.0009000000000000001
26,0.6139044878478056,0.6868149061672023,0.6212346045697321,0.7919921846396268,0.70028230307039,0.7138626619348888,0.0009000000000000001
27,0.6353086362846082,0.6609358943876673,0.5940734753843213,0.7781390052391913,0.6962554288097375,0.6991911416828782,0.0009000000000000001
28,0.6810546195572071,0.726117775088451,0.7498048016282378,0.7943341713082214,1.0206356246117363,1.038924196614944,0.0009000000000000001
29,0.7518614342077451,0.6927589158542821,0.7094971703701332,0.8948350718812788,0.8347969799178585,0.853153771143278,0.0008100000000000001
30,0.6855958150830835,0.6693073022560995,0.6897698035005664,0.8546156327036616,0.7016184064044451,0.7230254719429016,0.0008100000000000001
31,0.670736239469545,0.6685898069475518,0.6725405044242984,0.8133998365166897,0.8061855048351295,0.8230028150759474,0.0008100000000000001
32,0.6353141295192699,0.6566001665396769,0.629897524098881,0.7630773457439879,0.6623608362555412,0.6783999047651327,0.0008100000000000001
33,0.703777953882729,0.6903497078379647,0.7117188250432249,0.7774140626265066,0.9271227773206425,0.9456969056173441,0.0008100000000000001
34,0.6589092460389183,0.656121277418293,0.6278836062697114,0.8727623993186802,0.7298089574545387,0.7432565730153973,0.0008100000000000001
35,0.6121628532112704,0.6551559987615366,0.6134421825408936,0.756189893139449,0.6854177258006953,0.6944425033819864,0.000729
36,0.5843347057098542,0.6408274212821585,0.6203494423725566,0.7036407057006652,0.7384575069108789,0.7454050276917845,0.000729
37,0.605401154136984,0.6673289752397381,0.6071660401391201,0.7086481581559998,0.7043634290821026,0.7106609552782819,0.000729
38,0.585948402470024,0.6442450421755431,0.6216485773930784,0.7130529806470802,0.6895914919704914,0.6817787809441399,0.000729
39,0.6056076067108745,0.6367123400578734,0.5911681261218962,0.731157976338767,0.6942309907864266,0.693875017507249,0.000729
40,0.5864534191319273,0.6410557793789222,0.6139452848278109,0.7052602614862578,0.6557552327280894,0.6600891377659799,0.000729
41,0.5634523028663909,0.6383015953126501,0.5802153407550249,0.7488593161393858,0.623361418785261,0.6264407913256622,0.0006561000000000001
42,0.585549865301573,0.7044814141070257,0.6680221401277135,0.6974609222002995,0.6831969502153232,0.6821318681493072,0.0006561000000000001
43,0.6406330092850889,0.6618386057556652,0.6424304657295102,0.7647333055091462,0.7605992131294055,0.7758333930319717,0.0006561000000000001
44,0.6270479379085294,0.6750826796547311,0.6849691301095681,0.7697731260023345,0.7648754570652084,0.7718340592432553,0.0006561000000000001
45,0.6225256836689398,0.665233455720495,0.6268866570269476,0.7243561372211856,0.7418424651789091,0.7530828298526864,0.0006561000000000001
46,0.5746427080023853,0.6591972952983418,0.5805357010638128,0.7412755830853454,0.6585335197232095,0.6579168377584397,0.0006561000000000001
47,0.5708983090740706,0.6577358480359687,0.5917690933727827,0.6966423720379176,0.6419160328744289,0.6390452868555774,0.00059049
48,0.5750090777225056,0.6640787437313893,0.5970206573361256,0.7031567817986308,0.6625839857269221,0.6670452121135129,0.00059049
49,0.5601385491830423,0.6441461688182393,0.5945879611812654,0.672200569488627,0.678304539541352,0.6764069156905556,0.00059049
50,0.5656134741805982,0.6360760477722668,0.5592130207624592,0.7081378986609049,0.6055160342391664,0.6047139632776184,0.00059049
51,0.6049068002506081,0.6994650207582067,0.6601834062670098,0.6900880751511341,0.815281053620393,0.8169625801639173,0.00059049
52,0.6306154720562194,0.6799734381378674,0.6072283572837954,0.8033139457242975,0.71943183482562,0.7110837631081793,0.00059049
53,0.5851202246813934,0.651816114050443,0.614068871638814,0.710316512877786,0.7428263588031027,0.7390542882481639,0.000531441
54,0.5829885891681843,0.6289788543200884,0.5942701277185659,0.730937813571592,0.7046926548552855,0.6982878407697489,0.000531441
55,0.5581946877699645,0.6401554561052166,0.6324262306338451,0.6732394246421939,0.6773291954585778,0.6827513798351776,0.000531441
56,0.5637145132899358,0.6320908890395868,0.5692610623406582,0.6716941366244373,0.645564324263553,0.6356194968793744,0.000531441
57,0.56456918767994,0.6294962578132505,0.5832000990382961,0.6938365687221083,0.6979798922451269,0.6812716772119795,0.000531441
58,0.5462582578275872,0.6405569256329146,0.5636348880705286,0.71874937962326,0.6285394622316746,0.623248342647052,0.000531441
59,0.5467225190925494,0.6382616934229116,0.6332844202635718,0.647762518433029,0.6452088903622241,0.645392423738195,0.0004782969
60,0.5618614598945134,0.6377257050060835,0.6308333228846066,0.7324746084008384,0.7137021607980901,0.7140270916745242,0.0004782969
61,0.5636372353375151,0.6146499016245858,0.5840887691153854,0.6762137687765634,0.6796809674073941,0.6759925285954272,0.0004782969
62,0.6083974668493584,0.631629255951428,0.6158163508430856,0.7530982195639357,0.71752607602981,0.7349576893375734,0.0004782969
63,0.5565587376483363,0.6331364795809886,0.5679303349041548,0.7053825204652506,0.6100663586009551,0.6147292156978965,0.0004782969
64,0.5367237894795234,0.621615605276139,0.612470335647708,0.6634266549345892,0.6607817754024002,0.6674093847410292,0.0004782969
65,0.5474192718331023,0.6713954425248944,0.6319758344869144,0.6491364828718825,0.7249513970299128,0.7197778618162629,0.0004782969
66,0.5818573160815492,0.6504213301861872,0.6053454328755863,0.7344488118304983,0.7520190439035898,0.749245728040133,0.0004782969
67,0.5532740701167284,0.636144040060825,0.6125113924995798,0.6719901262566124,0.7532927363903242,0.7567897805954386,0.0004782969
68,0.5516211386495901,0.6259061938426533,0.5848852845489002,0.6983660894681235,0.6333315607014487,0.6264523195208719,0.00043046721
69,0.533598931419836,0.6253881376297747,0.5956446772716084,0.6404361518003505,0.7109977122153047,0.7183476934005544,0.00043046721
70,0.528562844642339,0.6171365956791112,0.5680896551882635,0.6607920034554826,0.6346065613807261,0.6339628662462453,0.00043046721
71,0.5305184148818277,0.6275037976562,0.5894169338413926,0.6232673724879108,0.6605039877600081,0.6610889068098339,0.00043046721
72,0.5493912023620772,0.6411730266008221,0.5797936056481033,0.6995806382345551,0.5783480510100455,0.577366950880082,0.00043046721
73,0.5382294748192293,0.6106962258698511,0.5887567254363514,0.5998595264142647,0.6697566323562506,0.6838889156420368,0.00043046721
74,0.525384989690131,0.6258558914309642,0.5925445283045534,0.6671348964273172,0.5614741181707588,0.5621041839515454,0.00043046721
75,0.5291922029928506,0.6406855778615983,0.603213689366325,0.6216055010341941,0.5809654826500784,0.5856522172798354,0.00043046721
76,0.5214229259715306,0.6266797331512951,0.5549423303760466,0.6587359353490858,0.6682118219964892,0.6658130798975676,0.00043046721
77,0.5141316975582739,0.6242983028536937,0.5521326534083633,0.6131808685221932,0.6157216387374705,0.6110798254270362,0.00043046721
