System,Material,Surface,Molecule Group,Molecule,State,Dissociation,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH3NO81Ti40,TiO2,110,amides,Formamide,relaxed,tensor([False]),-1.3846625089645386,-1.2691518582669703,0.11551065069756827,0.11551065069756827
C2H4O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-0.20216786861419678,-0.22362702457724026,-0.021459155963043486,0.021459155963043486
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,tensor([False]),-1.0213536024093628,-1.1766061257745921,-0.15525252336522932,0.15525252336522932
C2H2O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-0.30061274766921997,-0.5394394449745761,-0.2388266973053561,0.2388266973053561
CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.7681602239608765,-1.8143638827432795,-0.04620365878240307,0.04620365878240307
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-1.8519328832626343,-1.8042991319879178,0.047633751274716474,0.047633751274716474
CH4O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.1729573756456375,-0.08740296728586827,0.08555440835976924,0.08555440835976924
CH4O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,tensor([False]),-1.3233333826065063,-1.3004518239919234,0.022881558614582964,0.022881558614582964
C3H9NO80Ti40,TiO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-1.7524785995483398,-1.6303010244401825,0.1221775751081573,0.1221775751081573
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.9579216837882996,-0.9265538636331918,0.03136782015510775,0.03136782015510775
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-2.1278254985809326,-2.1393179325824008,-0.011492434001468155,0.011492434001468155
CH3NO82Ti40,TiO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-1.6124732494354248,-1.3518410290129803,0.2606322204224445,0.2606322204224445
C2H5NO81Ti40,TiO2,110,amides,Acetamide,relaxed,tensor([False]),-1.5930817127227783,-1.5294010511652445,0.06368066155753382,0.06368066155753382
C3H7Ir48N,Ir,110,imines,Propan-2-imine,relaxed,tensor([False]),-1.531341314315796,-1.5300697456931331,0.0012715686226627554,0.0012715686226627554
CH4Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.3168821334838867,-1.2764481900872582,0.040433943396628536,0.040433943396628536
C3H9NRu48,Ru,110,amines,Propan-2-amine,relaxed,tensor([False]),-1.3362622261047363,-1.249238720419422,0.08702350568531436,0.08702350568531436
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-1.222173810005188,-0.9353592415891114,0.28681456841607655,0.28681456841607655
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.4729336202144623,-0.3785755518135119,0.0943580684009504,0.0943580684009504
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,tensor([False]),-0.8221453428268433,-0.9112633879220624,-0.08911804509521914,0.08911804509521914
CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,relaxed,tensor([False]),-0.2766554355621338,-0.27233395183660036,0.004321483725533426,0.004321483725533426
C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,tensor([False]),-2.133575439453125,-2.2484616236100905,-0.1148861841569655,0.1148861841569655
C3H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-1.0582724809646606,-1.1236125391789802,-0.06534005821431954,0.06534005821431954
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-1.814609169960022,-1.6293690641263439,0.18524010583367811,0.18524010583367811
CH4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.6977403163909912,-1.7973365008487576,-0.09959618445776641,0.09959618445776641
C3H6O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-1.097846269607544,-0.8908493331295801,0.2069969364779638,0.2069969364779638
C3H8ORu48,Ru,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-0.7135970592498779,-0.6695740847732878,0.04402297447659009,0.04402297447659009
C2H7Ir48N,Ir,110,amines,Ethanamine,relaxed,tensor([False]),-1.4377164840698242,-1.4860403832671594,-0.04832389919733515,0.04832389919733515
CH4N2O80Ru40,RuO2,110,amidines,Formimidamide,relaxed,tensor([False]),-1.5110210180282593,-1.5306657245227218,-0.019644706494462483,0.019644706494462483
C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,tensor([False]),-1.69297194480896,-1.7377893213512081,-0.044817376542248155,0.044817376542248155
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([True]),-3.477344036102295,-3.4745142341852784,0.002829801917016539,0.002829801917016539
C2H2O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-0.7978902459144592,-0.6864096802569719,0.11148056565748732,0.11148056565748732
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.19397610425949097,-0.23664701406984534,-0.042670909810354374,0.042670909810354374
C2H4O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-1.058721661567688,-0.8962565275923424,0.16246513397534557,0.16246513397534557
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([True]),-3.389265775680542,-3.401845487745163,-0.012579712064621162,0.012579712064621162
C3H8Ru48,Ru,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.33134740591049194,-0.3403561694185271,-0.009008763508035145,0.009008763508035145
C2H4O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-1.101556420326233,-1.0256029900428985,0.07595343028333446,0.07595343028333446
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([True]),-1.8683699369430542,-1.9762504283398457,-0.10788049139679146,0.10788049139679146
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-0.13535583019256592,-0.1412692559459714,-0.005913425753405477,0.005913425753405477
C3H4O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-0.20909802615642548,-0.2175036153022205,-0.008405589145795034,0.008405589145795034
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-0.3232410252094269,-0.5498877685516135,-0.2266467433421866,0.2266467433421866
CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-1.9546602964401245,-2.080125336259364,-0.12546503981923962,0.12546503981923962
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-1.1927516460418701,-1.029128926932131,0.16362271910973902,0.16362271910973902
CH3NRu48,Ru,110,imines,Methanimine,relaxed,tensor([False]),-1.7770376205444336,-1.4127051449439154,0.3643324756005182,0.3643324756005182
C2H5NO81Ti40,TiO2,110,amides,Acetamide,relaxed,tensor([False]),-1.3131096363067627,-1.505920829603287,-0.1928111932965244,0.1928111932965244
C2H5NO81Ti40,TiO2,110,amides,Acetamide,relaxed,tensor([False]),-1.5918385982513428,-1.558277951337562,0.0335606469137808,0.0335606469137808
C2H2O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-0.7984025478363037,-0.696168789183325,0.10223375865297868,0.10223375865297868
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-0.36347976326942444,-0.40633438950569456,-0.04285462623627012,0.04285462623627012
CH2O83Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-1.4053832292556763,-1.3211984284060136,0.08418480084966262,0.08418480084966262
C2H5NORu48,Ru,110,amides,Acetamide,relaxed,tensor([False]),-0.9163562655448914,-0.7950442335010592,0.12131203204383212,0.12131203204383212
C2H6STi48,Ti,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-2.788662910461426,-2.7936740672994347,-0.005011156838008901,0.005011156838008901
C3H4O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-0.17839154601097107,-0.29183056956004805,-0.11343902354907698,0.11343902354907698
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-1.1271307468414307,-1.1529350983339803,-0.02580435149254967,0.02580435149254967
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,relaxed,tensor([False]),-2.2366387844085693,-2.3060884379316633,-0.06944965352309396,0.06944965352309396
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,relaxed,tensor([False]),-2.215564250946045,-2.3001538592603197,-0.08458960831427476,0.08458960831427476
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,tensor([False]),-0.48171451687812805,-0.30946821194856966,0.1722463049295584,0.1722463049295584
C3H6O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-0.2528281807899475,-0.31980944435844094,-0.06698126356849343,0.06698126356849343
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-1.4896246194839478,-1.3019298057311346,0.18769481375281316,0.18769481375281316
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-1.1907885074615479,-1.2495357150914215,-0.05874720762987362,0.05874720762987362
C2H5Ir40NO80,IrO2,110,imines,Ethanimine,relaxed,tensor([False]),-2.723951816558838,-2.7626176288212605,-0.038665812262422605,0.038665812262422605
C2H4ORu48,Ru,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-1.0088577270507812,-1.1043426943915247,-0.09548496734074341,0.09548496734074341
C2H6OTi48,Ti,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-2.211352586746216,-2.2386036088287113,-0.027251022082495524,0.027251022082495524
C3H8O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-0.48190054297447205,-0.6815754576440156,-0.19967491466954357,0.19967491466954357
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([True]),-2.337631940841675,-2.317771720477836,0.01986022036383872,0.01986022036383872
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-1.134846806526184,-1.01024180232967,0.1246050041965141,0.1246050041965141
CH3NO82Ti40,TiO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-0.3394468426704407,-0.46398064394360006,-0.12453380127315938,0.12453380127315938
CH4N2O80Ti40,TiO2,110,amidines,Formimidamide,relaxed,tensor([False]),-1.7374153137207031,-1.7422045582989938,-0.004789244578290663,0.004789244578290663
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-1.8634510040283203,-1.79333445163671,0.0701165523916103,0.0701165523916103
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.12246894836425781,-0.3647256057753694,-0.24225665741111158,0.24225665741111158
C2H4Ir48O2,Ir,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.15231728553771973,-0.4095958384964007,-0.25727855295868096,0.25727855295868096
C2H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.259919136762619,-0.36839882144067815,-0.10847968467805913,0.10847968467805913
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.904345691204071,-0.9698427111014922,-0.06549701989742118,0.06549701989742118
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,relaxed,tensor([False]),-1.9221456050872803,-1.9038200791158104,0.018325525971469858,0.018325525971469858
C2H5NO80Ti40,TiO2,110,imines,N-methylmethanimine,relaxed,tensor([False]),-1.2746520042419434,-1.3233332885497724,-0.04868128430782903,0.04868128430782903
C3H7NO80Ti40,TiO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-0.48258456587791443,-0.46634165175645137,0.01624291412146306,0.01624291412146306
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,relaxed,tensor([False]),-1.6991528272628784,-1.7755759622092313,-0.07642313494635289,0.07642313494635289
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-2.162959575653076,-2.1095874009860296,0.05337217466704658,0.05337217466704658
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-0.6961441040039062,-0.831952829104722,-0.13580872510081576,0.13580872510081576
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-1.0869702100753784,-1.1253777955320245,-0.03840758545664613,0.03840758545664613
C3H7NO80Ti40,TiO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-0.43327128887176514,-0.4441530895029331,-0.010881800631167948,0.010881800631167948
CH4O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.1386699676513672,-1.1990697983586243,-0.060399830707257074,0.060399830707257074
C2H5NO81Ti40,TiO2,110,amides,Acetamide,relaxed,tensor([False]),-1.589489221572876,-1.6600922353470366,-0.07060301377416067,0.07060301377416067
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.17648303508758545,-0.2561227137733795,-0.07963967868579402,0.07963967868579402
C2H6N2O80Ti40,TiO2,110,amidines,Acetimidamide,relaxed,tensor([False]),-1.9182548522949219,-1.8621915710569255,0.05606328123799642,0.05606328123799642
C3H6STi48,Ti,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-4.259687423706055,-4.619413851759816,-0.35972642805376154,0.35972642805376154
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-1.7450718879699707,-1.7788469038883221,-0.033775015918351414,0.033775015918351414
C2H4O2Ti48,Ti,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-2.1802778244018555,-2.1028788555778846,0.0773989688239709,0.0773989688239709
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.8478001952171326,-0.8675427368171498,-0.019742541600017205,0.019742541600017205
C2H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.7025445699691772,-0.7658724631431397,-0.06332789317396248,0.06332789317396248
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.23268577456474304,-0.45864450253760936,-0.2259587279728663,0.2259587279728663
CH5NO80Ti40,TiO2,110,amines,Methanamine,relaxed,tensor([False]),-1.6412272453308105,-1.5249218664663644,0.11630537886444614,0.11630537886444614
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-1.7802640199661255,-1.7661861018083087,0.014077918157816782,0.014077918157816782
C3H6Ti48,Ti,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-2.652033805847168,-2.965762069732591,-0.3137282638854231,0.3137282638854231
C3H6O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-0.3435000479221344,-0.8450580254230076,-0.5015579775008732,0.5015579775008732
