formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C2H7NO80Ti40,TiO2,110,amines,Ethanamine,relaxed,-0.35421377,-0.3359363,0.048920345,-0.43182018,-0.24005243,True,-0.018277466,train,tensor([False]),-0.37361687
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-0.40725353,-0.41989398,0.09342586,-0.6030087,-0.23677929,True,0.012640446,train,tensor([False]),0.13529922
CH5NNi48,Ni,110,amines,Methanamine,relaxed,-1.1275709,-1.1039405,0.05733644,-1.2163199,-0.99156106,True,-0.02363038,train,tensor([False]),-0.41213548
C3H8O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.37890825,-0.34406614,0.08214595,-0.50507224,-0.18306008,True,-0.034842104,train,tensor([False]),-0.42414877
C2H5Ir40NO80,IrO2,110,imines,Ethanimine,relaxed,-2.7357705,-2.903736,0.23995,-3.3740382,-2.433434,True,0.16796565,train,tensor([False]),0.70000273
C2H6Cu48O,Cu,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.25964883,-0.25192666,0.018114686,-0.28743145,-0.21642187,True,-0.007722169,train,tensor([False]),-0.42629328
C3H8O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.3618411,-1.4646484,0.10994819,-1.6801468,-1.2491499,True,0.10280728,train,tensor([False]),0.9350521
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,-1.3277286,-0.9375191,0.24989368,-1.4273107,-0.44772744,True,-0.39020956,train,tensor([False]),-1.5615023
C2H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-1.1299181,-1.1015588,0.07183925,-1.2423637,-0.96075386,True,-0.028359294,train,tensor([False]),-0.39476043
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-0.49409798,-0.53477824,0.15014182,-0.8290562,-0.24050027,True,0.04068026,train,tensor([False]),0.27094555
CH3NO81Ti40,TiO2,110,amides,Formamide,relaxed,-1.3597157,-1.0744363,0.32556838,-1.7125504,-0.43632227,True,-0.2852794,train,tensor([False]),-0.8762503
C2H5Co48N,Co,110,imines,N-methylmethanimine,relaxed,-1.0060949,-1.0746262,0.054466803,-1.1813811,-0.96787125,True,0.068531275,train,tensor([False]),1.258221
C2H6Ni48,Ni,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.23430036,-0.25210792,0.03637577,-0.32340443,-0.1808114,True,0.017807558,train,tensor([False]),0.4895445
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-2.5889723,-2.282127,0.3728033,-3.0128214,-1.5514324,True,-0.30684543,train,tensor([False]),-0.82307595
CH2Co48O,Co,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.97327304,-0.83000624,0.26331922,-1.346112,-0.31390053,True,-0.1432668,train,tensor([False]),-0.54408026
C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,-1.541222,-1.64604,0.17162299,-1.982421,-1.3096589,True,0.10481799,train,tensor([False]),0.6107456
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.5394167,-0.69188654,0.083733425,-0.85600406,-0.527769,True,0.15246987,train,tensor([False]),1.8208961
CH3NO82Ti40,TiO2,110,carbamate-esters,Carbamic-acid,relaxed,-1.2103527,-1.2726274,0.21682926,-1.6976128,-0.847642,True,0.062274694,train,tensor([False]),0.28720614
CH4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-0.38897124,-0.5820523,0.15238714,-0.8807311,-0.28337348,True,0.19308105,train,tensor([False]),1.2670429
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,relaxed,-2.0831358,-1.9492633,0.09823572,-2.1418054,-1.7567213,True,-0.13387251,train,tensor([False]),-1.3627682
CH3NPt48,Pt,110,imines,Methanimine,relaxed,-1.2105726,-1.1016568,0.109368384,-1.3160188,-0.88729477,True,-0.108915806,train,tensor([False]),-0.9958619
C3H7NO80Ti40,TiO2,110,imines,Propan-2-imine,relaxed,-1.4818811,-1.5106381,0.09718868,-1.7011279,-1.3201483,True,0.028756976,train,tensor([False]),0.29588813
CH2O82Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-1.0886763,-1.0669397,0.15847278,-1.3775463,-0.75633305,True,-0.021736622,train,tensor([False]),-0.13716313
C2H4O82Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-0.8689315,-0.8884984,0.12584467,-1.135154,-0.64184284,True,0.019566953,train,tensor([False]),0.15548496
C2H4Fe48O,Fe,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.3106291,-1.2962571,0.24216042,-1.7708915,-0.8216227,True,-0.014371991,train,tensor([False]),-0.05934905
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,-0.02868662,-0.24821174,0.34623867,-0.92683953,0.43041605,True,0.21952513,train,tensor([False]),0.6340283
C3H6SZn48,Zn,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-0.99081004,-0.9747875,0.11751486,-1.2051166,-0.7444583,True,-0.016022563,train,tensor([False]),-0.13634498
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-1.9989017,-1.9527569,0.3050733,-2.5507007,-1.3548132,True,-0.046144843,train,tensor([False]),-0.15125822
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-0.48616594,-1.2745357,0.638653,-2.5262957,-0.02277577,True,0.7883697,train,tensor([False]),1.2344258
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-1.7734941,-1.6886457,0.14002518,-1.9630951,-1.4141964,True,-0.084848404,train,tensor([False]),-0.605951
C2H6Fe48S,Fe,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-1.2989986,-1.3241824,0.09778303,-1.5158372,-1.1325276,True,0.025183797,train,tensor([False]),0.25754774
C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,-1.9818201,-2.0451446,0.13221149,-2.304279,-1.78601,True,0.06332445,train,tensor([False]),0.4789633
C3H8Pd48,Pd,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.41689003,-0.39747185,0.025182532,-0.44682962,-0.34811407,True,-0.01941818,train,tensor([False]),-0.7710972
C3H4Zn48,Zn,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.3018563,-0.34350252,0.11255955,-0.5641192,-0.12288579,True,0.041646212,train,tensor([False]),0.3699927
CH4N2Rh48,Rh,110,amidines,Formimidamide,relaxed,-1.0930479,-1.7205176,0.20806369,-2.1283226,-1.3127128,False,0.6274698,train,tensor([False]),3.0157583
CH4Fe48N2,Fe,110,amidines,Formimidamide,relaxed,-1.308368,-1.4469916,0.3333892,-2.1004343,-0.7935487,True,0.1386236,train,tensor([False]),0.4158011
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-0.42198026,-0.55659497,0.5664244,-1.6667869,0.553597,True,0.1346147,train,tensor([False]),0.23765695
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,relaxed,-0.26538977,-0.82877195,0.26563385,-1.3494143,-0.3081296,False,0.56338215,train,tensor([False]),2.1208975
CH2Cd48O3,Cd,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.237774,-0.085914135,0.0798354,-0.24239153,0.07056326,True,-0.15185986,train,tensor([False]),-1.902162
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.2359695,-0.18738294,0.32743245,-0.82915056,0.45438468,True,-0.048586562,train,tensor([False]),-0.14838652
C2H5Ir40NO80,IrO2,110,imines,Ethanimine,relaxed,-0.79863036,-0.6272119,0.24428833,-1.1060171,-0.1484068,True,-0.17141843,train,tensor([False]),-0.70170534
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,relaxed,-0.06098237,-0.50525767,0.40626338,-1.3015339,0.2910186,True,0.4442753,train,tensor([False]),1.0935647
C2H6O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.3911732,-0.4272833,0.09309796,-0.6097553,-0.24481128,True,0.036110073,train,tensor([False]),0.3878718
C2H5NO81Ti40,TiO2,110,amides,Acetamide,relaxed,-1.3843341,-1.5044794,0.1779885,-1.8533368,-1.155622,True,0.12014532,train,tensor([False]),0.6750173
C3H7NO80Ti40,TiO2,110,imines,Propan-2-imine,relaxed,-1.5889276,-1.5512462,0.12785806,-1.8018479,-1.3006444,True,-0.03768146,train,tensor([False]),-0.29471323
C2H6Ru48,Ru,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.19796436,-0.23607755,0.036032937,-0.3067021,-0.16545299,True,0.03811319,train,tensor([False]),1.057732
C3H9NO80Ti40,TiO2,110,amines,Propan-2-amine,relaxed,-0.7001333,-0.7713889,0.07016104,-0.90890455,-0.6338732,True,0.071255565,train,tensor([False]),1.0156002
