formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.3763677,-1.1830765,0.26009327,-1.6928594,-0.67329365,True,-0.19329119,train,tensor([False]),-0.743161
C2H6Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.3950748,-0.8814127,0.47661605,-1.8155801,0.05275482,True,-0.51366216,train,tensor([False]),-1.0777273
CH3Ir48NO2,Ir,110,carbamate-esters,Carbamic-acid,relaxed,-0.3807109,-0.49871516,0.193176,-0.87734014,-0.12009019,True,0.11800426,train,tensor([False]),0.610864
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,relaxed,-1.4912084,-1.3843448,0.3694442,-2.1084554,-0.6602342,True,-0.10686362,train,tensor([False]),-0.2892551
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.24033412,-0.37154782,0.0907211,-0.54936117,-0.19373445,True,0.1312137,train,tensor([False]),1.4463415
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,-3.0597649,-2.7388494,0.32898965,-3.3836691,-2.0940297,True,-0.32091546,train,tensor([False]),-0.9754576
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,relaxed,-3.2080142,-2.6412735,0.3077169,-3.2443986,-2.0381484,True,-0.56674075,train,tensor([False]),-1.8417602
C2H4Ir48,Ir,110,alkanes_alkenes_alkynes,Ethene,relaxed,-1.2180877,-1.2745291,0.43670288,-2.1304667,-0.41859144,True,0.056441426,train,tensor([False]),0.12924446
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.92352736,-0.76207346,0.09940759,-0.95691234,-0.5672346,True,-0.1614539,train,tensor([False]),-1.6241606
CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,relaxed,-1.7681602,-1.7204733,0.22952592,-2.170344,-1.2706025,True,-0.047686934,train,tensor([False]),-0.20776273
CH3NO80Ru40,RuO2,110,imines,Methanimine,relaxed,-1.9954523,-1.9000835,0.28767785,-2.463932,-1.3362349,True,-0.09536874,train,tensor([False]),-0.33151227
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,-0.2685277,-0.5352112,0.22700155,-0.98013425,-0.09028816,True,0.26668352,train,tensor([False]),1.1748092
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.27693567,-0.31000614,0.14081316,-0.58599997,-0.034012347,True,0.033070475,train,tensor([False]),0.23485358
