System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-1.2455513081026766,-0.4110152921152803,0.4110152921152803
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-1.829753588913718,0.5814688689720242,0.5814688689720242
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-1.132879834539608,-1.0104108861753502,1.0104108861753502
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-1.6397689469106353,-0.7633347995526947,0.7633347995526947
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.058946080301439,0.6259908007639297,0.6259908007639297
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-1.0675718295776733,-0.8846155512535461,0.8846155512535461
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-1.2775448111760852,0.5752220602762463,0.5752220602762463
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.135902802612236,0.6443612173538895,0.6443612173538895
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-1.2918291088594742,1.2313139441953354,1.2313139441953354
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-1.8462305228870264,-1.2126606266658655,1.2126606266658655
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-1.0342901974995584,1.0940929621378928,1.0940929621378928
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.898093550561498,-0.41626584446294146,0.41626584446294146
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.1895679049580394,0.3989477343470753,0.3989477343470753
