formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-2.523143,-1.984349,0.62049687,-3.200523,-0.7681751,True,-0.53879404,train,tensor([True]),-0.8683268
CH2O82Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-0.95045495,-1.0191079,0.1142656,-1.2430685,-0.79514736,True,0.06865299,train,tensor([False]),0.6008194
C2H4O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-1.0719074,-1.1015298,0.097614735,-1.2928548,-0.91020495,True,0.029622436,train,tensor([False]),0.30346274
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-1.2037108,-1.3478925,0.14238217,-1.6269616,-1.0688235,True,0.14418173,train,tensor([False]),1.0126389
C2H4O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-1.0428098,-1.0360409,0.1016843,-1.2353421,-0.83673966,True,-0.006768942,train,tensor([False]),-0.06656821
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.40652263,-1.0015274,0.6761957,-2.326871,0.32381618,True,0.5950048,train,tensor([False]),0.8799299
CH3NO80Ti40,TiO2,110,imines,Methanimine,relaxed,-0.26596695,-0.27177817,0.04125469,-0.35263735,-0.19091897,True,0.0058112144,train,tensor([False]),0.1408619
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.08462805,-0.43457192,0.18205924,-0.79140806,-0.07773581,True,0.34994388,train,tensor([False]),1.9221429
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-1.2030253,-1.2085744,0.10905937,-1.4223307,-0.99481803,True,0.005549073,train,tensor([False]),0.050881214
CH4O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-0.37366915,-0.5808389,0.40007016,-1.3649764,0.20329863,True,0.20716977,train,tensor([False]),0.5178336
C3H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.18151999,-0.25392318,0.028802253,-0.3103756,-0.19747075,False,0.07240319,train,tensor([False]),2.513803
CH2O82Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-1.3456436,-0.6008321,0.5162554,-1.6126927,0.4110285,True,-0.74481153,train,tensor([False]),-1.4427192
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-2.1250196,-1.5265849,0.38552216,-2.2822084,-0.7709614,True,-0.5984347,train,tensor([False]),-1.5522705
C2H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-1.1325458,-1.0894697,0.08351327,-1.2531557,-0.92578363,True,-0.043076158,train,tensor([False]),-0.5158002
C2H4O82Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-1.1267836,-1.1452837,0.08742323,-1.3166332,-0.9739342,True,0.01850009,train,tensor([False]),0.21161526
CH3NO81Ti40,TiO2,110,oximes,Formaldoxime,relaxed,-1.3063111,-1.3937466,0.07346186,-1.5377319,-1.2497613,True,0.087435484,train,tensor([False]),1.1902161
