System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-0.9662231771771985,-0.13168716118980228,0.13168716118980228
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.534310533426833,-0.1230880755410908,0.1230880755410908
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-0.5066367046747473,-0.3841677563104895,0.3841677563104895
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-0.878228856889109,-0.001794709531168337,0.001794709531168337
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.7960463967328906,-0.11110951566752192,0.11110951566752192
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.36561551674640214,-0.18265923842227494,0.18265923842227494
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-1.8860648164461509,-0.03329794499381933,0.03329794499381933
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.2914839005297836,0.4887801194363419,0.4887801194363419
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-2.5187798342249152,0.004363218829894322,0.004363218829894322
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-1.197780567185191,-0.5642106709640302,0.5642106709640302
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-1.9705623733925677,0.1578207862448835,0.1578207862448835
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.4201002252539183,0.061727480844638194,0.061727480844638194
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.603380349480858,-0.014864710175743312,0.014864710175743312
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-2.7732213308563587,0.2865435312041882,0.2865435312041882
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-1.8955313519727497,-0.027366455007722834,0.027366455007722834
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.103906125658341,0.022803097135238204,0.022803097135238204
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.6821524538263475,-0.09682011978475202,0.09682011978475202
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-3.231792846279859,-0.17581550176691962,0.17581550176691962
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-3.653472684443841,-0.02806999546373845,0.02806999546373845
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.470672607421875,-2.9658311891107587,-0.4951585816888837,0.4951585816888837
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.4878682494163513,-0.9416860896662911,-0.45381784024993976,0.45381784024993976
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.7110719680786133,-2.6606356923894054,0.05043627568920783,0.05043627568920783
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.4718315899372101,-0.3127468821439834,0.1590847077932267,0.1590847077932267
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.4163715839385986,-1.41395594793795,0.0024156360006486466,0.0024156360006486466
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-2.7773914337158203,-2.7817935122839117,-0.004402078568091383,0.004402078568091383
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-0.4890883266925812,-0.9876686948205133,-0.49858036812793216,0.49858036812793216
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-2.341076135635376,-0.9502650197991898,1.3908111158361862,1.3908111158361862
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-0.3232410252094269,-0.3641254990161542,-0.04088447380672733,0.04088447380672733
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.8311126232147217,-2.775216416874173,0.055896206340548815,0.055896206340548815
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.2792682647705078,-0.7242150252754982,0.5550532394950096,0.5550532394950096
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.9233978986740112,-2.2762145525944106,-0.3528166539203994,0.3528166539203994
