Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.7534234401673247,0.7128122839116559,0.6982969491137672,0.9909733058364849,0.7803564154940912,0.7800925523950448,0.0001
2,0.7244797442951384,0.664383322307744,0.6548135612428803,0.8541605060466816,0.8646232223179453,0.8640073015212684,0.0001
3,0.6706870562178449,0.6363514477444678,0.6454567884661487,0.773786129162573,0.6751559690443462,0.6720341129684353,0.0001
4,0.6571577564936367,0.5881357632346988,0.6101352554006675,0.7490923674245533,0.7642507906471664,0.7590115493821811,0.0001
5,0.6280235221405779,0.6051799080421015,0.6015465136655828,0.7747008172891087,0.6982561968278087,0.6895045118279898,0.0001
6,0.6020652043151666,0.5299913569823983,0.5565952382136866,0.7151255960812124,0.6262764917537302,0.6181975122249359,0.0001
7,0.6002908169959275,0.5465703170324109,0.572928815158372,0.7107983078133938,0.6612055098702033,0.6525865135332358,0.0001
8,0.5367422208594496,0.6805491766978785,0.6793378364179552,0.6376231789087194,0.8418120972897184,0.8357533263676938,0.0001
9,0.8909388159541094,0.6961143545268738,0.676452307664242,1.1658759200928146,0.8401888774443156,0.8396221067532971,0.0001
10,0.677467451837596,0.623713235265201,0.6345285300127009,0.8001612142813396,0.7363385514282145,0.7348524466273866,0.0001
11,0.6107790650644931,0.6124034511674311,0.6345708892517483,0.7180903973347237,0.7661379863656721,0.7623146086978032,0.0001
12,0.5996282012666316,0.5971107194104146,0.6293885627972711,0.7492864367460972,1.0154919741042583,1.0105502343249047,0.0001
13,0.588916390590722,0.46363175099657983,0.5129974220216889,0.7602757504378844,0.6065576572028958,0.5990780441790459,7e-05
14,0.5129992497598406,0.43802199105626527,0.486796888494,0.6376010834531817,0.551384925295061,0.5439179488392046,7e-05
15,0.4944886100756701,0.435322110800399,0.4861055406712994,0.6056676783015562,0.570700377617827,0.5635459867650439,7e-05
16,0.44400165998545044,0.42240962608880606,0.45906311242850784,0.5408995613885625,0.6572455742733466,0.6506738226548189,7e-05
17,0.434719008348165,0.46319336375010384,0.49292124454508124,0.5654288620219423,0.7608012945126668,0.7570555432808076,7e-05
18,0.43449466794212205,0.39334870659813437,0.4259952915083502,0.5746054568085969,0.5317168722558346,0.526256364767513,7e-05
19,0.4113269549134909,0.38478823778094706,0.4170196056365967,0.506212782634408,0.5438728985403974,0.5381041730942383,7e-05
20,0.42252898800327854,0.40450536866777953,0.4289663845730811,0.5370985271232007,0.46975536563001735,0.46443659927205294,7e-05
21,0.37998568011176853,0.4284029722828226,0.46422532784570125,0.4775380326171671,0.47199528570529053,0.46785185585201444,7e-05
22,0.4007171234898295,0.3810358572866499,0.41847985306965935,0.512106123494181,0.4786736719490768,0.47457307626692175,7e-05
23,0.4088003101228606,0.4377635761941831,0.43860074662670645,0.5215174783210784,0.6914013823270899,0.6866549440129409,7e-05
24,0.38878448084050693,0.41670935332160636,0.44269897950064274,0.5066667223794502,0.5003167197151475,0.4956152700264935,7e-05
25,0.4117019931789469,0.3878407773283339,0.41765188126219915,0.5497024275349511,0.4226908035233381,0.41954037625764795,7e-05
26,0.3857514470536955,0.3861817754805088,0.4005148251032092,0.4970989846310153,0.47921551898621084,0.4739035225958347,7e-05
27,0.37144272662851463,0.4657286583762808,0.4729411005973816,0.47884300083812104,0.5161395054658999,0.512156830918824,7e-05
28,0.3783661207060593,0.35977840730824423,0.3879537582397461,0.49457038836918604,0.4425469445996979,0.4397334468618306,7e-05
29,0.34215259776199225,0.35146863835374104,0.3661127913858473,0.4585339864363923,0.4501735474464582,0.44766227419520943,7e-05
30,0.3681996408276218,0.3609376777078688,0.38433025854150044,0.4796009928804198,0.40654623476972296,0.40485715531576044,7e-05
31,0.33391619834124686,0.3731757494592175,0.3902318920056844,0.4429836489933042,0.41216334885926736,0.41216811855576235,7e-05
