formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-2.5745344,-2.3282464,0.40397123,-3.12003,-1.5364628,True,-0.24628806,train,tensor([False]),-0.60966736
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,relaxed,-2.711072,-2.5030167,0.18708152,-2.8696966,-2.1363368,True,-0.20805526,train,tensor([False]),-1.1121101
C2H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.23423661,-0.2104224,0.08033709,-0.3678831,-0.052961692,True,-0.023814216,train,tensor([False]),-0.29642865
CH5NO80Ru40,RuO2,110,amines,Methanamine,relaxed,-2.015036,-1.8621101,0.1079046,-2.0736032,-1.6506171,True,-0.15292597,train,tensor([False]),-1.4172331
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-3.2388747,-3.2522502,0.114448756,-3.4765697,-3.0279307,True,0.013375521,train,tensor([True]),0.11686908
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-1.8486065,-1.4662309,0.20530616,-1.8686309,-1.0638309,True,-0.3823756,train,tensor([False]),-1.8624653
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-2.387635,-2.4192646,0.26271215,-2.9341803,-1.9043487,True,0.031629562,train,tensor([True]),0.120396264
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-0.38859606,-0.42916048,0.06867696,-0.5637673,-0.29455364,True,0.040564418,train,tensor([False]),0.5906554
CH3NO81Ru40,RuO2,110,amides,Formamide,relaxed,-1.3570019,-1.532611,0.099809945,-1.7282385,-1.3369836,True,0.17560911,train,tensor([False]),1.759435
C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,-2.0319412,-2.087379,0.08857565,-2.2609873,-1.9137707,True,0.055437803,train,tensor([False]),0.6258809
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-2.3898268,-2.677773,0.23017533,-3.1289167,-2.2266293,True,0.28794622,train,tensor([True]),1.2509865
