formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-2.056259,-2.1416063,0.10012449,-2.3378503,-1.9453623,True,0.085347414,train,tensor([False]),0.85241294
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-0.7827658,-0.4324466,0.318881,-1.0574534,0.1925602,True,-0.3503192,train,tensor([False]),-1.0985892
CH3NRu48,Ru,110,imines,Methanimine,relaxed,-1.7770376,-1.752392,0.27835557,-2.2979689,-1.2068151,True,-0.024645567,train,tensor([False]),-0.088539876
C3H7NO80Ti40,TiO2,110,imines,Propan-2-imine,relaxed,-0.48258457,-0.49877673,0.08326333,-0.6619729,-0.3355806,True,0.016192168,train,tensor([False]),0.19446938
C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,-0.302354,-0.39132237,0.076214805,-0.5407034,-0.24194135,True,0.08896837,train,tensor([False]),1.1673371
CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,relaxed,-0.48138058,-0.61808234,0.27682883,-1.1606668,-0.075497866,True,0.13670176,train,tensor([True]),0.49381334
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,relaxed,-3.1683762,-3.33581,0.14690255,-3.623739,-3.047881,True,0.16743374,train,tensor([True]),1.1397606
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,-2.1267092,-2.1653411,0.14194103,-2.4435456,-1.8871367,True,0.038631916,train,tensor([False]),0.2721688
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-1.7551279,-1.6456313,0.07657247,-1.7957134,-1.4955492,True,-0.10949659,train,tensor([False]),-1.4299734
C2H4O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.0926896,-1.0955153,0.09169346,-1.2752345,-0.91579604,True,0.0028256178,train,tensor([False]),0.030815914
CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-2.6360588,-2.210017,0.36610076,-2.9275744,-1.4924595,True,-0.42604184,train,tensor([False]),-1.1637284
C2H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.5323403,-0.54524165,0.109444715,-0.7597533,-0.33073002,True,0.012901366,train,tensor([False]),0.11788021
CH2O83Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.5395745,-0.50718623,0.050903216,-0.60695654,-0.40741593,True,-0.03238827,train,tensor([False]),-0.6362716
C2H7NO80Ti40,TiO2,110,amines,Ethanamine,relaxed,-1.6807952,-1.7009594,0.06347961,-1.8253795,-1.5765394,True,0.020164251,train,tensor([False]),0.31764928
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.4249491,-0.58415306,0.0794907,-0.7399548,-0.42835128,False,0.15920395,train,tensor([False]),2.0027997
C2H6N2O80Ti40,TiO2,110,amidines,Acetimidamide,relaxed,-1.9182549,-1.3300625,0.32543653,-1.9679182,-0.6922069,True,-0.58819234,train,tensor([False]),-1.807395
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,relaxed,-2.9725022,-2.899992,0.17058419,-3.234337,-2.565647,True,-0.07251024,train,tensor([False]),-0.42507014
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,relaxed,-0.4174712,-0.45699257,0.07927333,-0.6123683,-0.30161685,True,0.039521366,train,tensor([False]),0.49854556
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.2852226,-1.308317,0.07927518,-1.4636964,-1.1529375,True,0.023094296,train,tensor([False]),0.29131812
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.92352736,-0.7117365,0.10833271,-0.9240686,-0.49940437,True,-0.21179086,train,tensor([False]),-1.9550039
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,relaxed,-0.47293362,-0.3671437,0.096003324,-0.5553102,-0.17897718,True,-0.10578993,train,tensor([False]),-1.1019403
C3H6Ir48,Ir,110,alkanes_alkenes_alkynes,Propylene,relaxed,-1.1995038,-1.4244615,0.15309854,-1.7245346,-1.1243883,True,0.2249577,train,tensor([False]),1.4693655
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-3.5216115,-3.5825257,0.17599155,-3.9274693,-3.2375822,True,0.060914278,train,tensor([True]),0.34612048
C2H5Ir40NO80,IrO2,110,imines,Ethanimine,relaxed,-0.10763506,-0.6119945,0.247767,-1.0976179,-0.12637118,False,0.5043594,train,tensor([False]),2.0356197
C2H5NO80Ti40,TiO2,110,imines,N-methylmethanimine,relaxed,-1.4119256,-1.3738444,0.08878977,-1.5478723,-1.1998165,True,-0.03808117,train,tensor([False]),-0.42889142
C2H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.2691496,-0.27558446,0.04220216,-0.3583007,-0.19286823,True,0.006434858,train,tensor([False]),0.15247698
C2H6O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.19475372,-0.22309911,0.051441878,-0.3239252,-0.12227303,True,0.028345391,train,tensor([False]),0.5510178
C2H4O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,-0.20216787,-0.25385535,0.03952646,-0.3313272,-0.1763835,True,0.05168748,train,tensor([False]),1.3076679
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-0.40725353,-0.39222616,0.066825576,-0.5232043,-0.26124802,True,-0.015027374,train,tensor([False]),-0.22487459
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-1.0584401,-1.2398093,0.10040496,-1.4366031,-1.0430155,True,0.18136919,train,tensor([False]),1.8063767
CH2O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-0.30331257,-0.28805578,0.080083705,-0.44501984,-0.13109171,True,-0.015256792,train,tensor([False]),-0.19051057
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-3.2658553,-3.2839608,0.1455844,-3.5693064,-2.9986153,True,0.018105507,train,tensor([True]),0.12436433
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.8045261,-1.8008772,0.09865538,-1.9942417,-1.6075127,True,-0.0036488771,train,tensor([False]),-0.036986094
C2H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.3490372,-0.38131487,0.0485703,-0.47651267,-0.28611708,True,0.032277673,train,tensor([False]),0.6645558
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-2.0679545,-2.1441174,0.15594669,-2.4497728,-1.8384619,True,0.076162815,train,tensor([True]),0.4883901
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-0.20567954,-0.3216694,0.181311,-0.67703897,0.033700168,True,0.115989864,train,tensor([False]),0.6397288
C3H8O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.3618411,-1.4258668,0.07148689,-1.5659811,-1.2857525,True,0.06402576,train,tensor([False]),0.8956294
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.39471167,-0.39150953,0.0548263,-0.49896908,-0.28405,True,-0.0032021403,train,tensor([False]),-0.058405187
