formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-2.8751256,-2.6405888,0.9928072,-4.5864906,-0.69468665,True,-0.23453689,train,tensor([False]),-0.23623608
CH3NO2Ru48,Ru,110,carbamate-esters,Carbamic-acid,initial,-0.46577042,-0.47068858,0.9928072,-2.4165907,1.4752135,True,0.004918158,train,tensor([False]),0.0049537895
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-1.7089615,-1.7809422,0.9928072,-3.7268443,0.16495991,True,0.071980715,train,tensor([False]),0.07250221
C2H5NO80Ru40,RuO2,110,imines,Ethanimine,relaxed,-1.93214,-1.9789473,0.9928072,-3.9248495,-0.033045173,True,0.04680729,train,tensor([False]),0.047146402
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-1.2030253,-1.1362531,0.9928072,-3.0821552,0.809649,True,-0.06677222,train,tensor([False]),-0.06725598
CH4Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.3168821,-1.2518287,0.9928072,-3.1977308,0.69407344,True,-0.06505346,train,tensor([False]),-0.06552477
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,-0.31283516,-0.42695194,0.9928072,-2.372854,1.5189502,True,0.11411679,train,tensor([False]),0.11494356
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-2.337632,-2.3629022,0.9928072,-4.3088045,-0.41700006,True,0.025270224,train,tensor([True]),0.025453303
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-2.4099143,-2.4383569,0.9928072,-4.384259,-0.49245477,True,0.028442621,train,tensor([True]),0.028648686
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.6849369,-1.575431,0.9928072,-3.5213332,0.37047112,True,-0.10950589,train,tensor([False]),-0.11029925
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,relaxed,-2.711072,-2.6613894,0.9928072,-4.607291,-0.71548724,True,-0.049682617,train,tensor([False]),-0.050042562
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,relaxed,-0.80440325,-0.7831762,0.9928072,-2.7290783,1.1627259,True,-0.021227062,train,tensor([False]),-0.02138085
CH4Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.1855818,-1.2475407,0.9928072,-3.1934428,0.6983614,True,0.06195891,train,tensor([False]),0.062407795
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,-0.2685277,-0.4169544,0.9928072,-2.3628564,1.5289477,True,0.14842671,train,tensor([False]),0.14950205
C2H4Ru48,Ru,110,alkanes_alkenes_alkynes,Ethene,initial,-1.2128929,-1.1527982,0.9928072,-3.0987003,0.79310393,True,-0.060094714,train,tensor([False]),-0.060530096
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-2.502474,-2.3858845,0.9928072,-4.3317866,-0.4399824,True,-0.116589546,train,tensor([False]),-0.117434226
C2H7NRu48,Ru,110,amines,Ethanamine,initial,-1.2719022,-1.3756356,0.9928072,-3.3215377,0.5702665,True,0.10373342,train,tensor([False]),0.10448496
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-1.2853451,-1.2827675,0.9928072,-3.2286696,0.6631346,True,-0.0025775433,train,tensor([False]),-0.0025962172
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-1.1499014,-1.1237965,0.9928072,-3.0696986,0.82210565,True,-0.026104927,train,tensor([False]),-0.026294054
C3H6Ir48,Ir,110,alkanes_alkenes_alkynes,Propylene,relaxed,-1.1995038,-1.309017,0.9928072,-3.254919,0.63688517,True,0.10951316,train,tensor([False]),0.110306576
