formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.105269,0.31437135,0.10214818,-3.3054793,-2.9050586,False,3.077601
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5044127,-0.6291628,1.0452697,-3.5531414,0.54431605,True,-0.6019143
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.788492,-0.9527874,1.5048885,-4.7380733,1.1610897,True,-0.6331282
C2H5N,None,None,imines,Ethanimine,0.0,0.00770545,-0.00770545,0.0087405285,-0.009425987,0.024836887,True,-0.88157713
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.3736134,-0.70586634,0.40759957,-2.1725085,-0.5747182,True,-1.7317642
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5006251,0.31312835,0.1774009,-0.84833086,-0.15291929,True,1.7650888
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.5701323,0.74141693,0.8142848,-4.1661305,-0.97413397,True,0.91051304
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.8653601,0.5560211,0.175248,-2.208846,-1.5218741,False,3.1727672
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.8469956,-1.3387184,0.87200236,-2.5561204,0.8621291,True,-1.5352234
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.6264168,-1.7113086,1.2738421,-4.1231475,0.87031376,True,-1.3434229
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7178958,0.19319695,0.7029059,-2.0955913,0.65979975,True,0.27485466
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.55516154,0.16656548,0.2827514,-1.1093543,-0.0009687543,True,0.589088
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.69725907,0.6223704,0.76589334,-2.19841,0.8038919,True,0.81260717
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-0.9480234,0.10854161,0.21157277,-1.362706,-0.53334075,True,0.5130226
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.7900135,0.5320443,1.0323148,-2.8133504,1.2333233,True,0.5153896
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7444894,-0.36305523,0.3703636,-2.470402,-1.0185769,True,-0.98026705
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3170393,0.12920964,0.11394714,-1.5403757,-1.0937028,True,1.1339437
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.0313694,0.01157856,0.16665605,-1.3580153,-0.7047236,True,0.069475785
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5725455,-0.0019888878,0.06492544,-2.6997993,-2.4452918,True,-0.030633412
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.3858019,0.19609483,0.19102955,-0.7602198,-0.0113839805,True,1.0265157
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3601123,-0.016255379,0.09901741,-1.5541865,-1.1660382,True,-0.16416687
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-3.0163789,-0.19948697,0.13817824,-3.2872083,-2.7455494,True,-1.443693
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.2228067,-0.47437572,0.32215387,-1.8542283,-0.5913851,True,-1.472513
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.58492196,0.4706496,0.49995074,-1.5648254,0.3949815,True,0.94139194
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.51991606,0.38456023,0.24800856,-1.0060129,-0.03381926,True,1.5505925
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.703443,-0.079708695,0.38418573,-2.4564471,-0.950439,True,-0.20747438
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.51824236,0.10009357,0.36799952,-1.2395215,0.20303673,True,0.27199376
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.7424103,-0.24488246,0.36863267,-2.4649303,-1.0198903,True,-0.6642994
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.0056222677,0.0056222677,0.0074692545,-0.020262007,0.009017471,True,0.75272137
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.7577997,0.4924099,0.79532725,-2.316641,0.8010418,True,0.6191287
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.7390305,-0.054917276,0.19280683,-1.1169319,-0.3611291,True,-0.28483057
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.7900176,1.6238706,0.044230554,-1.8767095,-1.7033257,False,36.713776
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-3.0163789,0.049422503,0.13817821,-3.287208,-2.7455497,True,0.35767218
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-3.0679352,-0.33408713,0.106018625,-3.2757318,-2.8601387,False,-3.1512117
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.3259666,0.0027501285,0.10868206,-0.53898346,-0.11294976,True,0.025304347
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.8407815,-0.04732883,0.35449135,-2.5355844,-1.1459785,True,-0.13351195
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.8565884,2.3293228,0.11269579,-3.0774722,-2.6357045,False,20.66912
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.4300094,-0.25675607,0.10444773,-2.634727,-2.2252917,False,-2.4582255
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.6346553,0.51218635,0.50700647,-1.6283879,0.3590774,True,1.0102166
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.6199354,0.42246157,0.59803426,-1.7920825,0.55221176,True,0.706417
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.7178958,-1.6925931,0.7029059,-2.0955913,0.65979975,False,-2.4079938
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2210469,0.018746138,0.018902678,-1.2580962,-1.1839976,True,0.9917186
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.38929057,-0.08364305,0.13699125,-0.6577934,-0.12078771,True,-0.6105722
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-0.5262968,-0.20664763,0.37881407,-1.2687724,0.21617877,True,-0.545512
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-2.1636434,-0.29631662,0.20591521,-2.5672371,-1.7600496,True,-1.4390225
