formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C2H7Ir48N,Ir,110,amines,Ethanamine,relaxed,-1.4377165,-1.2864207,1.2315669,-3.700292,1.1274506,True,-0.15129578,train,tensor([False]),-0.122848205
C2H4OTi48,Ti,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-4.5454845,-3.8544846,1.2315669,-6.268356,-1.4406133,True,-0.691,train,tensor([False]),-0.56107384
C2H4ORu48,Ru,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.0088577,-1.465772,1.2315669,-3.8796434,0.94809926,True,0.4569143,train,tensor([False]),0.37100244
CH3NRu48,Ru,110,imines,Methanimine,relaxed,-1.7770376,-2.1153686,1.2315669,-4.5292397,0.29850268,True,0.33833098,train,tensor([False]),0.27471587
C3H8Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.6821611,-0.32781577,1.2315669,-2.741687,2.0860555,True,-0.35434532,train,tensor([False]),-0.2877191
CH2Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-3.3062916,-1.9626907,1.2315669,-4.376562,0.45118058,True,-1.3436009,train,tensor([False]),-1.0909686
C2H4Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-3.0178835,-1.7627947,1.2315669,-4.1766663,0.65107656,True,-1.2550888,train,tensor([False]),-1.0190991
C3H9NRu48,Ru,110,amines,Propan-2-amine,relaxed,-1.3362622,-1.2154928,1.2315669,-3.629364,1.1983784,True,-0.12076938,train,tensor([False]),-0.09806157
C2H6Ir48N2,Ir,110,amidines,Acetimidamide,relaxed,-1.727026,-1.401661,1.2315669,-3.8155322,1.0122102,True,-0.32536495,train,tensor([False]),-0.26418778
C2H6OTi48,Ti,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-1.450871,-1.7785133,1.2315669,-4.1923847,0.635358,True,0.32764232,train,tensor([False]),0.26603696
C3H4Ru48,Ru,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-2.7260337,-1.7441621,1.2315669,-4.1580334,0.6697092,True,-0.9818716,train,tensor([False]),-0.79725397
