formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.782586,-0.00831151,0.53075385,-3.8228636,-1.7423085,True,-0.01565982
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.4886165,-0.644959,0.967146,-3.3842225,0.4069897,True,-0.66686827
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.676834,-1.0644454,0.86888367,-3.379846,0.026178002,True,-1.2250724
C2H5N,None,None,imines,Ethanimine,0.0,-0.0023548603,0.0023548603,0.0142783355,-0.030340398,0.025630677,True,0.16492541
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.5551316,-0.52434814,0.6997151,-2.9265733,-0.18368995,True,-0.7493738
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.7007166,0.5132199,0.40622395,-1.4969156,0.09548235,True,1.2633915
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.8483253,1.0196099,0.4644235,-3.7585955,-1.9380552,False,2.1954312
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.4909637,0.18162465,0.8403943,-3.1381366,0.15620923,True,0.21611837
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.7900197,-1.3956943,0.54731107,-1.8627493,0.28271002,False,-2.5500932
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.8785267,-1.4591987,0.6524705,-3.157369,-0.5996845,False,-2.2364209
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.63671726,0.11201841,0.4302069,-1.4799228,0.20648825,True,0.26038265
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.52902925,0.14043319,0.16606662,-0.85451984,-0.20353869,True,0.8456437
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.81177866,0.73689,0.6875191,-2.159316,0.53575873,True,1.0718102
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.3364745,0.49699277,0.7067571,-2.7217185,0.048769474,True,0.70320165
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.9449089,0.6869397,0.8074687,-2.5275476,0.6377298,True,0.8507323
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7680353,-0.33950937,0.46536052,-2.680142,-0.85592866,True,-0.72956204
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.2404077,0.05257809,0.40349466,-2.0312572,-0.44955814,True,0.13030678
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-0.7447502,-0.2750407,0.43799022,-1.603211,0.11371064,True,-0.6279608
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.6726027,0.09806824,0.5558901,-3.7621472,-1.5830581,True,0.17641659
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.503601,0.3138939,0.36280847,-1.2147057,0.20750362,True,0.86517805
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.1682216,-0.2081461,0.36479375,-1.8832173,-0.45322585,True,-0.5705857
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.6970448,-0.518821,0.72299206,-4.114109,-1.2799804,True,-0.7176026
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.2872632,-0.40991926,0.7479846,-2.753313,0.17878664,True,-0.5480317
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-1.0391738,0.9249015,0.7398832,-2.489345,0.41099727,True,1.2500643
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.95209396,0.8167381,0.40131056,-1.7386627,-0.16552526,False,2.0351772
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.6279292,-0.15522254,0.41584995,-2.442995,-0.8128633,True,-0.3732657
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.54576474,0.12761596,0.33962122,-1.2114223,0.119892836,True,0.3757597
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.7608483,-0.22644448,0.46457085,-2.6714072,-0.8502894,True,-0.48742723
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,0.0012893677,-0.0012893677,0.02349245,-0.044755835,0.04733457,True,-0.054884344
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-1.2089235,0.94353366,0.9141999,-3.0007553,0.5829084,True,1.0320868
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.5364394,-0.25750834,0.2862113,-1.0974135,0.024534762,True,-0.89971405
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.7145399,1.5483929,0.38429815,-2.4677644,-0.9613155,False,4.029145
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.6970448,-0.26991153,0.72299206,-4.114109,-1.2799804,True,-0.3733257
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.7977164,-0.604306,0.45289552,-3.6853917,-1.9100411,True,-1.3343165
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.39161456,0.06839809,0.094874084,-0.57756776,-0.20566134,True,0.7209354
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.6717796,-0.21633065,0.880846,-3.3982377,0.05467856,True,-0.24559417
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.7402883,2.2130227,0.6658191,-4.045294,-1.4352828,False,3.3237598
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.3152173,-0.37154818,0.5736891,-3.439648,-1.1907866,True,-0.64764726
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.6709442,0.54847527,0.48071083,-1.6131375,0.27124906,True,1.1409671
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.5493092,0.35183537,0.5427735,-1.6131454,0.5145269,True,0.6482177
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.63671726,-1.7737715,0.4302069,-1.4799228,0.20648825,False,-4.1230664
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.376543,0.17424226,0.31230783,-1.9886664,-0.7644197,True,0.5579183
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.64467907,0.17174545,0.41814834,-1.4642498,0.17489171,True,0.4107285
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-1.4167926,0.6838482,0.63120705,-2.6539583,-0.17962682,True,1.0833976
