formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,relaxed,-3.436062,-3.3807125,0.36754617,-4.101103,-2.660322,True,-0.05534959,train,tensor([True]),-0.15059221
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-1.1348468,-1.1301552,0.23039742,-1.5817342,-0.67857623,True,-0.004691601,train,tensor([False]),-0.02036308
C3H4Fe48,Fe,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-3.2328937,-2.907695,0.14533414,-3.19255,-2.6228402,False,-0.32519865,train,tensor([False]),-2.237593
C3H6Ag48O,Ag,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.22119617,-0.2174592,0.009774664,-0.23661755,-0.19830085,True,-0.0037369728,train,tensor([False]),-0.38231212
C3H4Ag48,Ag,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.29939914,-0.33369166,0.025328951,-0.3833364,-0.28404692,True,0.03429252,train,tensor([False]),1.3538862
C2H6Zn48,Zn,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.1700237,-0.16767287,0.009247064,-0.18579713,-0.14954862,True,-0.002350822,train,tensor([False]),-0.25422364
C3H8Cu48S,Cu,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.7579292,-0.7481996,0.03253924,-0.8119765,-0.6844227,True,-0.009729624,train,tensor([False]),-0.299012
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,-0.25802112,-0.35191196,0.20618166,-0.75602806,0.052204102,True,0.093890846,train,tensor([False]),0.45537922
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-0.5592134,-0.56428677,0.7261772,-1.9875941,0.85902065,True,0.0050733685,train,tensor([False]),0.0069864057
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.4181488,-0.46345276,0.18864518,-0.83319736,-0.09370819,True,0.04530397,train,tensor([False]),0.2401544
C3H6OZn48,Zn,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.17849092,-0.17644012,0.009430933,-0.19492474,-0.1579555,True,-0.002050802,train,tensor([False]),-0.21745485
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-2.387635,-2.1719356,0.37827298,-2.9133506,-1.4305205,True,-0.21569943,train,tensor([True]),-0.5702216
C2H4O2Pt48,Pt,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-0.15538228,-0.18831456,0.025056135,-0.23742458,-0.13920453,True,0.03293228,train,tensor([False]),1.31434
C2H6Cu48O,Cu,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.25964883,-0.25252986,0.0085803075,-0.26934725,-0.23571245,True,-0.00711897,train,tensor([False]),-0.82968706
C3H6Ni48O,Ni,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.25540385,-0.2461797,0.013972697,-0.2735662,-0.21879321,True,-0.009224147,train,tensor([False]),-0.66015506
C2H4Ni48O2,Ni,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-0.29998356,-0.2547531,0.026168117,-0.3060426,-0.2034636,True,-0.04523045,train,tensor([False]),-1.7284564
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-2.337632,-1.8532288,0.5435973,-2.9186795,-0.78777814,True,-0.48440313,train,tensor([True]),-0.8911066
